,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
353,37,0,2,1.280491717792505,1,6,3,3,3,1,-0.7327419327757442,4,2,6,1,0,5974,0.37775950264001795,4,1,13,3,1,2,13,2,3,7,7,6,-0.1123866078936053
354,30,0,0,-0.40033959447744427,2,25,2,5,4,0,0.9402796204509211,3,2,7,3,1,4736,-1.1586340048152193,7,1,12,3,2,1,4,2,4,2,2,2,-0.3754351787395242
355,26,0,2,0.3235582568246578,2,1,3,1,3,1,-0.4375028351475091,3,2,7,3,1,5296,0.8211661543068011,1,0,17,3,2,1,8,3,3,8,7,7,-0.2564471337688339
356,42,0,2,1.3127200467888316,1,2,4,4,1,1,1.5799643319787637,2,2,0,4,2,6781,0.3885811546775274,3,0,23,4,2,0,14,6,3,1,0,0,0.05908366405522873
357,21,1,1,-0.11524283797147941,2,1,1,5,1,0,1.6291708482501361,2,1,8,2,2,2174,-0.7256273823792895,1,1,11,3,3,0,3,3,3,3,2,1,-0.9198054844804322
358,36,0,0,0.10539726054183252,2,1,5,3,4,0,-1.0279810304039791,3,2,7,4,2,6653,0.1353263888126959,4,0,15,3,2,0,7,6,3,1,0,0,0.03188639663335667
359,36,0,1,-0.6482498175261093,2,3,4,3,1,1,-0.8803614815898617,2,3,7,4,1,9699,-0.9932173236704321,4,0,11,3,1,1,16,2,3,13,9,1,0.6790963698132185
360,57,0,2,-0.5193365015408035,1,1,4,3,4,1,1.0878991692650386,3,2,0,3,1,6755,-1.5945919868977427,2,0,11,3,3,0,15,2,3,3,2,1,0.05355921911016097
361,40,0,2,0.9135845876804807,1,10,4,1,4,0,-0.9787745141326066,4,1,2,3,1,2213,1.1498914025630946,3,1,13,3,3,1,10,3,3,7,7,1,-0.9115188170628306
362,21,0,0,0.22935237206616507,2,9,2,3,1,1,-1.3232201280322142,3,1,8,4,2,2610,-1.610894735421783,1,0,24,4,3,0,3,3,2,3,2,2,-0.8271647923246805
363,33,1,2,-1.1217583435490597,2,5,3,2,4,0,-1.5692527093890767,3,1,8,3,2,2851,-0.7256273823792895,1,1,13,3,2,0,1,2,3,1,0,0,-0.775957437256937
364,37,0,2,0.293809030058818,1,10,3,3,3,0,1.5799643319787637,3,1,2,1,1,3452,0.47079760197548876,6,0,20,4,2,1,17,3,3,5,4,0,-0.6482577675651784
365,46,0,0,0.8466488274573412,1,7,4,3,3,0,-1.7660787744745667,3,2,4,3,1,5258,0.24326182731668625,2,0,14,3,3,0,7,2,4,1,0,0,-0.2645213225347022
366,41,1,1,-1.6349325052597965,2,4,3,2,1,1,-0.4867093514188816,3,2,7,2,2,9355,-0.6682866806740446,1,0,18,3,3,0,8,5,3,8,7,7,0.6060037136169373
367,50,0,2,0.6036968088696494,1,10,3,5,4,1,1.6783773645215088,2,3,0,4,2,10496,-1.6243866652347818,6,0,15,3,4,0,20,2,3,4,3,1,0.8484418552447187
368,40,1,2,-0.5639603416895632,2,22,2,2,3,1,0.10376884383758846,2,2,7,3,1,6380,-1.1528718264575846,2,1,12,3,1,2,8,6,3,6,4,1,-0.026120275289854847
369,31,0,2,-0.977970414180834,1,9,4,1,3,1,-1.1756005792180968,2,1,6,2,2,2657,-0.9503523383270506,0,1,16,3,4,0,3,5,3,2,2,2,-0.8171782956932119
370,21,1,2,-1.60270417626347,2,12,3,1,3,0,1.1863122018077836,4,1,8,2,2,2716,1.5612547209240055,1,0,15,3,4,0,1,0,3,1,0,0,-0.8046420552409427
371,29,0,2,1.1912440374949855,1,23,3,1,4,1,-0.5851223839616266,3,1,6,4,2,2201,0.5417707744292845,9,0,16,3,4,0,6,4,3,3,2,1,-0.9140685608836311
372,35,0,2,-0.11772194020196607,1,9,4,1,3,1,1.5307578157073911,2,2,0,2,2,6540,0.7140739614161232,9,0,19,3,3,0,10,5,3,1,1,0,0.007876308987485236
373,27,0,2,1.6523570523655027,1,1,2,3,4,1,0.7926600716368035,3,1,2,2,0,3816,0.5014355259258402,1,0,11,3,2,1,5,2,3,5,2,0,-0.5709155383342297
374,28,0,2,-1.2357970461514456,2,9,4,1,2,1,1.2847252343505287,3,2,7,4,2,5253,0.9046474700247311,1,0,16,3,4,0,7,1,3,7,5,0,-0.26558371579336904
375,49,0,2,1.1367037884242792,1,7,3,4,2,1,-1.7168722582031943,2,3,0,3,2,10965,-0.31581001430945116,8,0,24,4,3,0,26,2,3,5,2,0,0.9480943429076719
376,51,0,2,0.9309383032938873,2,14,2,1,3,0,1.038692652993666,3,2,7,4,1,4936,0.07714244149413862,4,0,11,3,3,1,18,2,2,7,7,0,-0.3329394483928491
377,36,0,2,-1.1738194903892794,1,2,3,1,4,0,1.4815512994360187,3,1,6,3,1,2543,-0.3436371195487612,4,0,13,3,2,1,6,3,3,2,2,2,-0.8414008619908167
378,34,1,0,1.387093113703431,2,19,3,2,1,1,0.05456232756621595,4,2,7,4,2,5304,-1.3577805104925036,8,1,13,3,2,0,9,3,2,5,2,0,-0.2547473045549669
379,55,0,2,1.260658899948612,1,2,3,1,3,0,1.5307578157073911,3,4,3,4,2,16659,1.2571241363893246,2,1,13,3,3,0,30,2,3,5,4,1,2.157947785877512
380,24,0,2,1.4094050337778108,2,10,4,2,4,0,0.5466274902799411,3,2,7,3,0,4260,-1.1802773088902383,1,1,12,3,4,1,5,2,4,5,2,0,-0.4765750169646109
381,30,0,2,-1.488665473661084,2,2,1,5,3,1,0.3005949089230785,3,1,8,2,1,2476,0.43861372773406454,1,0,18,3,1,1,1,3,3,1,0,0,-0.8556369316569529
382,26,1,1,-0.5639603416895632,1,3,1,5,3,1,0.349801425194451,3,1,6,1,2,3102,-1.086536504877007,0,0,22,4,3,0,7,2,3,6,4,0,-0.7226252956718597
383,22,0,2,-1.3622312599062647,1,11,3,3,1,0,-1.1263940629467242,3,1,6,2,1,2244,1.4232435222118722,1,0,13,3,4,1,2,1,3,2,1,1,-0.9049319788590959
384,36,0,2,-1.5828713584195768,2,2,2,3,2,1,-0.2406767700620191,2,3,7,3,1,7596,-1.4762565191628993,1,0,13,3,2,2,10,2,3,10,9,9,0.2322537652179298
385,30,1,1,-0.8391406892735814,1,4,3,5,3,1,-1.2740136117608418,3,1,6,4,2,2285,-1.5299431565437902,9,1,23,4,3,0,3,4,3,1,0,0,-0.8962203541380276
386,37,0,2,0.754922044929335,1,14,3,1,4,0,1.432344783164646,3,1,2,1,0,3034,1.7709417967676953,1,0,12,3,3,1,18,2,2,18,7,12,-0.7370738439897293
387,40,0,2,-0.10780553128001946,2,2,2,2,4,0,-0.9787745141326066,3,2,7,2,0,5715,1.1580427768251147,7,0,12,3,3,2,8,5,3,5,4,1,-0.16741857869254956
388,42,0,2,-1.4911445758915707,1,1,4,1,2,0,1.432344783164646,3,1,2,1,0,2576,0.8681068267811928,3,0,16,3,2,1,8,5,3,5,2,1,-0.8343890664836153
389,37,0,2,1.2457842865656918,1,10,4,1,3,1,-0.8311549653184892,3,2,4,2,2,4197,0.9570692389856535,2,1,12,3,4,0,18,2,2,1,0,0,-0.48996117202381356
390,43,0,2,0.44503426611850366,1,12,3,1,1,1,-0.3390898026047641,2,4,5,2,0,14336,-1.4009265777069893,1,0,11,3,3,1,25,3,3,25,10,3,1.6643598779008808
391,40,0,2,-0.6135423862992962,1,2,3,3,2,0,0.5958340065513135,2,2,2,3,1,3448,-0.12326893260311425,6,0,22,4,2,1,20,3,3,1,0,0,-0.6491076821721119
392,54,0,2,0.0458988070101529,1,5,2,3,1,1,0.9894861367222936,3,5,5,1,1,19406,-0.8157141220681667,4,0,11,3,3,1,24,4,2,4,2,1,2.7416266421890945
393,34,0,0,1.4341960560826774,2,4,4,2,3,0,0.3005949089230785,3,2,7,3,1,6538,-0.2210854237473555,9,0,15,3,1,1,6,3,3,3,2,1,0.007451351684018484
394,31,0,2,-0.7994750535857951,1,7,2,3,2,0,-1.7168722582031943,3,2,4,1,1,4306,-1.4274888145263307,1,0,12,3,2,1,13,5,1,13,10,3,-0.46680099898487565
395,43,0,1,-1.2134851260770658,1,21,3,3,4,1,-0.2406767700620191,3,1,2,4,1,2258,0.12998583326171723,7,0,20,4,1,1,8,1,3,3,2,1,-0.9019572777348287
396,43,0,2,1.6622734612874492,1,8,4,4,3,0,0.3990079414658235,3,2,0,3,0,4522,-1.698592279206275,4,1,14,3,4,0,8,3,3,5,2,0,-0.4209056102104666
397,25,0,2,0.21943596314421845,2,4,2,1,2,0,1.6291708482501361,2,2,7,4,2,4487,-0.3124370318562015,1,1,11,3,2,0,5,3,3,5,4,1,-0.4283423630211347
398,37,0,0,0.6458415467879224,1,25,5,3,2,0,0.3005949089230785,3,2,6,3,1,4449,1.3425730252049835,3,1,15,3,1,2,15,2,3,13,11,10,-0.43641655178700295
399,31,0,2,-1.1738194903892794,1,1,2,1,4,1,1.5799643319787637,2,1,2,1,1,2218,0.2642024267139448,1,0,12,3,3,1,4,3,3,4,2,3,-0.9104564238041637
400,39,0,1,1.0301023925133532,1,1,1,1,2,1,-0.6835354165043717,3,5,3,3,0,19197,-0.8573142389915798,1,1,14,3,3,1,21,3,3,21,8,1,2.697218603976819
401,56,0,1,0.2566224966015182,2,6,3,1,3,0,0.9894861367222936,4,4,7,1,1,13212,0.5541383767578667,9,0,11,3,4,3,36,0,2,7,7,7,1.4255338733525666
402,30,0,2,0.6929444891671688,2,12,3,5,2,0,0.841866587908176,3,2,7,3,2,6577,0.7371226748466628,0,0,11,3,2,0,6,6,3,5,4,4,0.015738019101620128
403,41,0,2,-0.39042318555549765,2,1,3,2,2,1,-0.8311549653184892,4,3,7,1,1,8392,0.7382470023310794,1,0,16,3,3,1,10,2,3,10,7,0,0.4013867719976967
404,28,0,2,1.2333887754132586,1,17,2,3,3,1,0.645040522822686,3,2,2,1,0,4558,-0.10935537998345925,1,0,12,3,4,1,10,2,3,10,0,1,-0.41325637874806503
405,25,1,2,-0.28382178964457166,1,3,3,3,1,1,1.235518718079156,3,1,2,1,1,4031,-0.69105431223348,5,0,13,3,3,1,6,5,3,2,2,0,-0.5252326282115539
406,52,0,2,-1.1986105126941458,1,3,3,3,4,1,-1.3232201280322142,2,3,4,3,1,7969,0.7442902625598184,2,1,14,3,3,0,28,4,3,5,4,0,0.31150830231447885
407,45,0,2,-1.5134564959659504,1,10,2,1,1,1,0.15297536010896096,3,1,6,4,1,2654,-0.6546542099254937,3,0,21,4,4,2,8,3,2,2,2,0,-0.817815731648412
408,52,0,2,1.7044181992057224,1,4,2,1,4,0,-1.7660787744745667,3,4,3,4,1,16555,-0.5625998971388874,2,0,13,3,4,0,31,2,1,5,2,1,2.135850006097241
409,42,0,1,-0.6705617376004892,1,29,2,1,1,0,1.2847252343505287,3,2,6,3,0,4556,-0.1941015641213579,2,0,11,3,2,1,19,3,3,5,4,0,-0.4136813360515318
410,30,0,2,-1.203568717155119,1,2,3,1,3,0,-1.1263940629467242,1,2,4,4,2,6091,1.4728544724617532,2,0,20,4,3,0,11,2,3,5,4,0,-0.08752660564080036
411,60,0,2,-0.9432629829540208,1,7,3,1,1,0,-1.2248070954894692,3,5,3,1,1,19566,-1.469932177063056,5,0,11,3,4,0,33,5,1,29,8,11,2.7756232264664344
412,46,0,2,1.6920226880532891,1,18,3,3,3,0,1.038692652993666,3,2,4,3,0,4810,1.6866172354364528,2,0,14,3,3,1,19,5,2,10,7,0,-0.3597117585112544
413,42,0,1,1.4019677270863509,1,28,4,5,4,0,1.0878991692650386,2,2,0,4,1,4523,-1.3951643993493545,0,0,11,3,4,3,7,4,4,6,5,0,-0.42069313155873317
414,24,1,2,1.600295905525283,2,1,1,5,1,0,-0.19147025379064658,3,1,8,2,2,3202,1.0763884932693615,1,1,16,3,2,0,6,4,3,5,3,1,-0.7013774304985222
415,34,1,1,-1.2556298639953387,2,6,2,2,4,0,-1.6184592256604493,1,1,8,3,0,2351,-0.2895288593612139,0,0,16,3,4,1,3,3,2,2,2,1,-0.8821967631236248
416,38,0,1,1.7044181992057224,1,2,2,1,4,1,-1.1756005792180968,3,1,2,4,1,1702,-0.31018837688736833,1,1,23,4,3,1,1,3,3,1,0,0,-1.0200954080985856
417,40,0,2,1.4763407940009505,2,2,4,1,3,0,0.645040522822686,3,5,3,3,1,18041,-0.18145287992167153,0,0,14,3,4,0,21,2,3,20,15,1,2.451593282573037
418,26,0,2,1.3548647847071045,1,23,3,1,1,0,1.1863122018077836,3,1,6,4,0,2886,-1.5854568260868582,1,0,22,4,2,2,3,3,1,3,2,0,-0.7685206844462689
419,30,0,0,1.4812989984619238,1,3,3,1,3,1,-0.6343289002329991,3,1,2,4,1,2097,0.34023507284761506,4,0,15,3,3,1,9,3,1,5,3,1,-0.9361663406639021
420,29,0,2,0.4549506750404503,1,3,4,3,2,1,1.333931750621901,2,3,5,3,1,11935,1.013707236013138,1,0,18,3,3,0,10,2,3,10,2,0,1.154198635089046
421,29,1,2,-0.977970414180834,1,25,5,5,3,0,0.251388392651706,2,1,6,2,1,2546,0.5603221779221578,5,0,16,3,2,0,6,2,4,2,2,1,-0.8407634260356166
422,19,1,2,-0.7771631335114152,0,2,2,5,1,1,-0.6835354165043717,2,1,1,4,2,2564,0.5795762860927915,1,0,12,3,3,0,1,3,4,1,0,0,-0.8369388103044157
423,30,0,0,1.4763407940009505,2,22,4,4,3,0,0.15297536010896096,3,3,7,1,1,8412,-1.6054136389352522,0,0,11,3,3,0,10,3,3,9,8,7,0.4056363450323642
424,57,0,2,-1.4688326558171907,2,29,3,2,1,1,-0.4867093514188816,2,4,3,4,0,14118,1.0946588148911307,3,0,12,3,3,1,32,3,2,1,0,0,1.618039531823005
425,50,0,2,0.7350892270854419,1,29,4,1,2,1,1.0878991692650386,2,4,3,3,1,17046,-0.7025786689487499,0,0,15,3,2,1,28,2,3,27,10,15,2.2401770240983283
426,30,0,0,0.7772339650037149,1,2,3,3,3,0,-0.8311549653184892,3,1,2,4,2,2564,-1.0023524844813168,0,0,14,3,3,0,12,2,2,11,7,6,-0.8369388103044157
427,60,0,1,1.7267301192801021,2,28,3,2,3,0,0.6942470390940585,2,3,7,1,1,10266,-1.6117379810350954,4,0,19,3,4,0,22,5,4,18,13,13,0.7995717653460424
428,47,0,2,0.44751336834899036,1,2,2,3,1,0,-0.043850704976529056,3,2,4,4,0,5070,-0.973119969886486,5,0,13,3,3,3,20,2,3,5,0,0,-0.3044673090605768
429,46,0,2,0.5119700263416432,1,2,3,1,1,1,-0.7327419327757442,3,4,5,3,1,17861,-1.6900192821375988,6,0,13,3,3,0,26,2,1,3,2,0,2.4133471252610295
430,35,0,2,-1.6324534030293096,1,22,3,1,4,1,-0.9787745141326066,1,1,2,3,2,4230,0.6903225433078233,0,0,15,3,3,0,6,2,3,5,4,4,-0.4829493765166122
431,54,0,2,-0.6308961019127028,1,8,4,1,3,0,-1.1756005792180968,3,2,2,3,2,3780,1.2810160954331766,7,0,11,3,3,0,19,3,3,1,0,0,-0.5785647697966312
432,34,0,2,1.2408260821047186,1,2,4,1,4,1,-0.19147025379064658,2,1,6,3,0,2768,-0.8287844290745093,3,0,12,3,3,1,14,3,3,7,3,5,-0.7935931653508072
433,46,0,2,0.7995458850780948,2,10,3,2,3,0,1.3831382668932737,2,3,7,4,1,9071,-0.38650210489214276,2,1,19,3,3,1,15,3,3,3,2,1,0.5456597765246587
434,31,0,2,1.1689321174206058,1,9,1,1,3,1,-1.6184592256604493,3,3,4,2,0,10648,0.011369283655769518,1,0,25,4,4,1,13,6,4,13,8,0,0.8807386103081919
435,33,1,2,1.1763694241120657,1,15,1,3,2,1,-0.4867093514188816,3,3,3,3,1,13610,1.4484003496756928,7,1,12,3,4,0,15,2,4,7,6,7,1.5101003767424501
436,33,1,2,-0.5342111149237234,1,10,1,3,1,1,-1.3724266443035866,1,1,2,4,0,3408,-1.0692499698041025,7,0,13,3,1,3,8,2,3,4,3,1,-0.6576068282414469
437,30,0,2,-0.9655749030284007,2,7,1,2,4,1,-0.4375028351475091,3,1,8,2,2,2983,0.5740951896062607,0,0,14,3,1,0,4,3,3,3,2,1,-0.7479102552281315
438,35,0,2,1.173890321881579,1,16,3,1,4,1,0.3005949089230785,3,3,0,3,1,7632,-0.002544268963885486,4,1,12,3,3,0,10,2,3,8,7,0,0.2399029966803313
439,31,1,1,-0.6656035331395159,1,20,3,1,1,1,0.005355811294843447,3,3,0,3,1,9824,1.2079348089460997,3,0,12,3,1,0,12,2,3,1,0,0,0.7056562012798904
440,34,1,1,0.4599088795014236,0,23,3,0,2,0,-1.1263940629467242,3,3,1,1,0,9950,-0.39071833295870484,9,1,15,3,3,3,11,2,3,3,2,0,0.7324285113982957
441,42,0,1,1.6647525635179359,1,5,2,4,2,1,1.5307578157073911,3,1,2,3,1,2093,-0.7101678794685616,4,0,17,3,4,1,8,4,3,2,2,2,-0.9370162552708357
442,36,0,0,-0.41521420786036417,2,10,4,3,2,1,-1.6676657419318217,3,3,7,4,2,9980,0.14122910810588288,1,0,14,3,4,0,10,3,2,10,3,9,0.738802870950297
443,22,1,1,1.4019677270863509,1,4,1,5,3,1,1.6291708482501361,2,1,2,3,2,3894,-0.7285787420258829,5,0,16,3,3,0,4,3,3,2,2,1,-0.5543422034990264
444,48,0,2,-1.5853504606500635,2,2,5,2,2,0,-1.4216331605749593,3,2,7,4,1,4051,0.7511767684018699,2,0,14,3,1,1,14,2,3,9,7,6,-0.5209830551768864
445,55,0,2,0.7797130672342015,2,18,5,1,1,0,0.841866587908176,3,4,3,2,2,16835,-0.6240162859751422,3,0,23,4,4,0,37,2,3,10,9,7,2.195344028582586
446,41,0,0,-1.3275238286794517,2,10,2,1,4,1,-0.4867093514188816,3,2,7,4,2,6230,-0.12411217821642667,7,0,14,3,4,0,16,3,3,14,3,1,-0.057992073049861176
447,35,0,2,-0.4548798435481506,2,1,3,2,2,1,0.9402796204509211,3,2,7,3,1,4717,0.6107763737853512,9,0,11,3,3,0,15,2,3,11,9,6,-0.37947227312245835
448,40,0,2,-1.2407552506124189,1,6,3,1,2,0,0.448214457737196,3,4,4,3,2,13237,0.8503986689016318,7,0,15,3,3,0,22,3,3,20,6,5,1.430845839645901
449,39,0,1,-0.8912018361138011,1,8,1,1,3,0,-0.8803614815898617,3,1,2,3,1,3755,0.5001706575058715,1,0,11,3,1,1,8,3,3,8,3,0,-0.5838767360899656
450,31,0,2,0.06325252262355946,2,2,1,1,2,1,0.5466274902799411,3,2,7,4,2,6582,-0.8386222945631543,4,1,13,3,3,0,10,2,4,6,5,0,0.016800412360287006
451,42,0,2,-1.1986105126941458,1,24,3,3,4,1,-0.4867093514188816,3,3,4,1,1,7406,-1.034817440593845,1,1,21,4,4,1,10,5,2,10,9,5,0.19188282138858842
452,45,0,2,-0.5986677729163763,2,2,3,4,4,1,-0.2406767700620191,3,2,7,2,1,4805,0.26195377174511164,0,0,19,3,2,1,9,3,4,8,7,3,-0.3607741517699213
453,26,1,1,-0.9333465740320742,0,17,4,1,2,0,-0.3882963188761366,3,1,1,3,0,2741,1.1938807153908928,0,1,11,3,2,1,8,2,2,7,7,1,-0.7993300889476084
454,29,0,2,-1.4142924067464844,1,19,3,5,4,1,-1.5692527093890767,3,2,4,4,0,4262,1.1709725428959052,4,0,12,3,2,2,8,2,4,3,2,1,-0.4761500596611442
455,33,0,2,0.2962881322893046,1,1,5,3,1,0,1.432344783164646,4,4,5,3,0,16184,1.1615563002139164,4,0,19,3,3,1,10,2,3,6,1,0,2.0570204263041587
456,31,0,2,-0.28382178964457166,2,7,3,1,3,1,-1.0771875466753518,2,3,3,4,0,11557,1.5428438583666844,9,0,21,4,3,1,10,3,2,5,4,0,1.0738817047338303
457,18,1,1,1.2482633887961785,2,5,3,2,2,1,0.15297536010896096,3,1,8,2,2,1878,-0.8789575430665986,1,1,14,3,4,0,0,3,3,0,0,0,-0.9826991653935114
458,40,0,0,0.7226937159330086,2,28,3,4,3,1,-0.3882963188761366,1,3,7,1,0,10932,-0.4132048826470362,3,0,15,3,3,1,20,2,3,1,0,0,0.9410825474004705
459,41,0,0,-0.7275810889016822,1,2,4,4,1,0,-0.19147025379064658,2,2,0,3,2,6811,-1.7147544867947633,2,1,17,3,1,0,10,3,3,8,7,0,0.06545802360722999
460,26,0,2,-0.06813989559223305,2,29,2,3,1,1,-1.0279810304039791,3,2,7,3,0,4306,-1.411888770680051,5,0,12,3,1,2,8,5,3,0,0,0,-0.46680099898487565
461,35,0,2,-1.5060191892744905,2,1,3,3,1,0,0.6942470390940585,3,2,7,3,2,4859,-1.070233756352967,1,0,16,3,4,0,5,3,3,5,4,0,-0.349300304576319
462,34,0,2,-1.3498357487538315,2,21,4,1,4,1,0.3990079414658235,4,2,7,4,2,5337,0.7881390344520645,1,0,12,3,4,0,10,3,3,10,7,5,-0.2477355090477655
463,26,1,2,-0.821786973660175,1,24,3,5,3,1,0.005355811294843447,1,1,2,4,2,2340,1.2507997942894813,1,1,18,3,2,0,1,3,1,1,0,0,-0.8845340282926919
464,37,0,2,-0.00864144206055342,1,1,3,5,2,0,-0.3390898026047641,3,3,4,4,2,7491,1.3400432883650464,4,0,17,3,4,0,12,3,4,6,5,1,0.20994350678592535
465,46,0,1,0.5739475821038096,1,18,1,3,1,0,0.9894861367222936,3,3,0,3,1,10527,-0.7489571776809332,5,0,11,3,4,0,28,3,2,2,2,1,0.8550286934484534
466,41,0,2,1.173890321881579,2,2,5,1,2,0,1.235518718079156,3,4,3,1,1,16595,-1.2208936392647867,7,0,16,3,2,1,22,2,3,18,16,11,2.144349152166576
467,37,0,0,-1.6374116074902831,2,9,4,3,1,1,0.15297536010896096,3,3,7,2,0,8834,1.4550057736466402,1,0,13,3,4,1,9,6,3,9,5,7,0.49530233606384866
468,52,0,2,0.3805776081258508,1,6,2,5,4,1,0.5958340065513135,3,2,6,1,0,5577,1.0925507008578497,3,1,12,3,2,2,18,3,3,10,9,6,-0.1967406326317554
469,32,1,0,1.6647525635179359,2,11,4,4,4,1,-0.2898832863333916,4,2,7,3,1,4707,1.349318990111483,8,0,12,3,4,0,6,2,3,4,2,1,-0.38159705963979207
470,24,0,1,-0.6631244309090293,2,24,3,3,4,1,-1.3724266443035866,3,1,8,4,1,2400,-1.2343855690777854,0,0,13,3,3,2,3,3,3,2,2,2,-0.8717853091886894
471,38,0,2,1.7168137103581556,1,10,3,3,3,0,0.4974209740085685,3,2,0,3,1,9824,1.1047777622508799,3,0,19,3,3,1,18,4,3,1,0,0,0.7056562012798904
472,37,0,2,-0.8837645294223412,1,1,4,1,2,0,-0.043850704976529056,3,2,4,2,1,6447,0.19505628642232598,6,0,12,3,2,1,8,2,2,6,5,4,-0.011884205623718688
473,49,0,2,1.097038152736493,1,18,4,1,4,1,-0.3882963188761366,2,5,5,3,0,19502,-1.7129274546325863,1,1,17,3,3,1,31,5,3,31,9,0,2.7620245927554987
474,24,0,2,-0.2763844829531117,1,23,3,3,2,1,1.137105685536411,4,1,6,4,1,2725,1.0283234933105534,1,1,11,3,2,2,6,3,3,6,5,1,-0.8027297473753423
475,26,0,2,-0.24663525618727192,2,28,2,2,1,1,0.005355811294843447,3,2,7,2,1,6272,-0.9676388733999552,1,0,20,4,4,2,6,5,4,5,3,1,-0.049067969677059405
476,24,0,2,0.0508570114711262,1,17,2,4,4,1,1.3831382668932737,2,1,2,2,1,2127,-0.7326544291568929,1,0,21,4,4,1,1,2,3,1,0,0,-0.9297919811119009
477,50,0,1,1.0995172549669796,0,3,3,3,1,1,1.6291708482501361,3,5,3,2,1,18200,-0.8873899991997228,1,0,11,3,3,1,32,2,3,32,5,10,2.4853773881986436
478,25,0,2,-0.4474425368566906,2,13,1,3,2,1,-1.2740136117608418,3,1,8,3,1,2096,1.695330773440681,1,0,11,3,3,0,7,1,3,7,4,0,-0.9363788193156355
479,24,1,1,1.2011604464169323,1,7,3,1,1,0,-0.5359158676902541,3,1,2,3,1,2886,-0.020392967778998468,1,1,16,3,4,1,6,4,3,6,3,1,-0.7685206844462689
480,30,1,1,-0.8788063249613679,2,12,4,1,2,1,0.3990079414658235,2,1,8,1,1,2033,0.022050394757726893,1,0,18,3,3,1,1,2,4,1,0,0,-0.9497649743748382
481,34,0,2,-1.359752157675778,1,1,2,1,2,1,0.841866587908176,2,1,6,4,1,3622,1.1919131422931637,1,1,13,3,4,1,6,3,3,6,5,1,-0.6121363967705045
482,31,1,2,1.394530420394891,2,13,4,3,2,1,-0.9787745141326066,3,2,7,1,0,4233,-0.3936696926052983,2,0,17,3,3,0,9,2,1,3,1,1,-0.4823119405614121
483,35,0,2,-0.6556871242175693,1,25,2,4,1,1,-0.5851223839616266,2,2,2,4,2,3681,-0.04344168120953807,4,0,14,3,4,0,9,3,3,3,2,0,-0.5996001563182354
484,31,0,2,-0.6879154532138958,2,6,4,3,1,1,0.005355811294843447,4,2,7,4,0,5460,-1.1375528644824087,4,0,22,4,4,2,13,4,4,7,7,5,-0.2216006348845603
485,27,0,2,-0.011120544291040072,1,6,4,3,1,0,0.005355811294843447,2,1,6,3,0,2187,-1.307045232758206,0,0,12,3,3,2,6,5,2,5,3,0,-0.9170432620078983
486,37,0,2,-0.6061050796078363,2,2,3,2,4,1,0.448214457737196,3,2,7,3,1,9602,-1.5885487266690037,4,1,11,3,3,1,17,3,2,3,0,1,0.658485940595081
487,20,0,2,0.3880149148173107,1,1,3,1,4,0,0.841866587908176,2,1,6,2,2,2836,-0.359237163395041,1,0,13,3,4,0,1,0,4,1,0,0,-0.7791446170329377
488,42,0,2,-0.4474425368566906,1,2,4,1,3,0,0.743453555365431,3,2,0,4,1,4089,-1.2079638731939961,1,0,13,3,2,2,10,4,3,10,2,2,-0.5129088664110182
489,43,0,2,-0.050786179978826486,1,6,4,4,2,1,-0.7819484490471167,2,4,5,4,0,16627,-1.6361921038211558,4,1,14,3,3,1,21,3,2,1,0,0,2.151148469022044
490,38,0,2,-1.0920091167832198,1,1,1,1,3,0,-1.1263940629467242,3,1,6,1,2,2619,0.03483961989296533,3,0,17,3,4,0,8,3,2,0,0,0,-0.8252524844590802
491,43,0,1,0.49213720849775006,1,9,5,3,4,1,0.3005949089230785,3,2,2,3,0,5679,0.7468199993997557,3,1,13,3,2,1,10,3,3,8,7,4,-0.17506781015495107
492,48,0,2,1.074726232662113,1,1,4,1,4,0,-1.2740136117608418,2,4,3,1,1,15402,0.5177382744498804,7,0,11,3,1,1,21,3,1,3,2,0,1.890862120648659
493,44,0,2,0.7673175560817683,0,1,4,1,1,0,-0.7819484490471167,2,2,1,3,2,5985,1.7681309780566536,4,0,11,3,2,0,10,1,4,2,2,0,-0.11004934272453817
494,34,0,2,-1.4837072692001108,2,14,3,5,3,0,-1.7168722582031943,3,1,8,3,0,2579,-1.6023217383531068,1,1,18,3,4,2,8,3,3,8,2,0,-0.8337516305284152
495,27,1,2,1.5308810430716568,2,2,1,2,3,1,0.9402796204509211,3,1,8,1,0,3041,0.2857051898534116,0,0,11,3,2,1,5,3,3,4,3,0,-0.7355864934275956
496,21,0,2,1.3399901713241846,2,22,1,5,3,1,-0.8311549653184892,3,1,8,3,2,3447,1.4238056859540804,1,0,11,3,3,0,3,2,3,3,2,1,-0.6493201608238452
497,44,0,2,1.2705753088705585,1,3,4,4,4,1,-1.5200461931177043,3,5,3,4,1,19513,-0.6963948677844587,4,1,12,3,1,1,26,2,4,2,2,0,2.7643618579245657
